,縣市,鄉鎮市區,地址地號,交易日期,總價元,單價元坪,總面積坪,交易標的,建物型態,建築完成年,房,廳,衛,車位類別
99,o,新竹市,凌雲街120號三樓,1100104,10000000,177293.3598,56.40369166268121,房地(土地+建物)+車位,住宅大樓,98,3,2,2,坡道平面
100,o,新竹市,建功一路53巷5號3樓,1100109,6260000,272652.4666,22.959630910597454,房地(土地+建物),公寓,73,5,0,2,
101,o,新竹市,東新路110號十三樓之3,1100113,16000000,281839.2848,56.76994252718881,房地(土地+建物)+車位,住宅大樓,109,4,2,2,坡道平面
102,o,新竹市,港北二街20號十一樓之2,1100111,7560000,182328.0932,41.46371449026924,房地(土地+建物)+車位,住宅大樓,109,3,2,2,一樓平面
103,o,新竹市,港北二街20號十二樓之3,1100105,7000000,168823.9002,41.46332356797429,房地(土地+建物)+車位,住宅大樓,109,3,2,2,一樓平面
104,o,新竹市,港北二街20號十三樓之3,1100111,7100000,171233.8284,41.46376955033962,房地(土地+建物)+車位,住宅大樓,109,3,2,2,一樓平面
105,o,新竹市,光華二街1號-6,1100130,4500000,150354.3956,29.929287946936487,房地(土地+建物),華廈,82,2,1,1,
106,o,新竹市,武陵路175巷12號20樓之3,1100113,5300000,249475.50280000002,21.244570871749737,房地(土地+建物),住宅大樓,87,2,1,1,
107,o,新竹市,經國路二段201號八樓之5,1100121,6000000,257227.6038,23.325645892441344,房地(土地+建物),住宅大樓,109,1,1,1,
108,o,新竹市,中正路96巷24號七樓之3,1100118,7300000,291842.6356,25.01348024421419,房地(土地+建物),華廈,97,1,2,2,
109,o,新竹市,復興段475地號,1100127,33200000,339789.9588,97.70741936356478,土地,其他,,0,0,0,
110,o,新竹市,慈濟路1號、龍山東路61號四樓等,1100109,1350000,178513.2,7.5624659689031395,車位,其他,105,0,0,0,坡道平面
111,o,新竹市,食品路27號3樓之31,1100113,4250000,175531.3684,24.2121965933469,房地(土地+建物)+車位,華廈,87,1,1,1,坡道平面
112,o,新竹市,仁德街95號九樓之2,1100101,3380000,291968.256,11.576600985005713,房地(土地+建物),華廈,109,1,1,1,
113,o,新竹市,竹光路35巷2之1號2樓,1100115,7980000,162721.3934,49.04087798943344,房地(土地+建物)+車位,住宅大樓,83,4,2,2,坡道平面
114,o,新竹市,明湖路739號三樓,1100109,4170000,133993.9914,31.12079845096696,房地(土地+建物)+車位,華廈,94,1,1,1,坡道平面
115,o,新竹市,水源段421地號,1100119,9523778,260001.17,36.6297505507379,土地,其他,,0,0,0,
116,o,新竹市,水源段421地號,1100124,1904757,259981.3352,7.326514415100981,土地,其他,,0,0,0,
117,o,新竹市,明湖路1050巷436號3樓,1100106,4950000,110684.7956,44.72158956582109,房地(土地+建物)+車位,公寓,87,4,2,2,坡道平面
118,o,新竹市,金城一路125巷2號二樓之1等,1100111,1200000,150036.308623298,7.998064008711962,車位,其他,108,0,0,0,坡道平面
119,o,新竹市,武陵路228巷69號,1100104,17000000,198245.5202,85.75225297827436,房地(土地+建物),透天厝,89,5,2,3,
120,o,新竹市,湳雅街218巷2號5樓,1100120,5490000,187838.8618,29.227178803103243,房地(土地+建物),華廈,80,3,2,2,
121,o,新竹市,林森路203號9樓之4,1100105,4266000,180156.1826,23.67945378522913,房地(土地+建物),住宅大樓,80,3,2,1,
122,o,新竹市,金雅西街111號四樓之3,1100110,12300000,254040.8126,48.41741716267837,房地(土地+建物)+車位,住宅大樓,109,4,2,2,坡道平面
123,o,新竹市,江山街20巷1號二樓之2,1100110,10000000,288840.9692,34.6211274241909,房地(土地+建物)+車位,住宅大樓,106,3,2,2,升降機械
